,region_code,region_name,geo_code,geo_name,board_number,list_code,list_name,political_color,lead,position,gender,surname,name,birth_surname,birth_name,birthday,occupation,age
17669,2,Martinique,ZB2, Nord,5,13,NOU KA FE YONN,LDVG,Non,10,M,NAIGRE,Pascal Yves,NAIGRE,Pascal,1973-04-18,Cadre de la fonction publique,48.1
17670,2,Martinique,ZB2, Nord,5,13,NOU KA FE YONN,LDVG,Non,11,F,MARIE-ELEONCY,Luddy Josèphe,MARIE-ELEONCY,Luddy,1976-08-14,Cadre administratif et commercial d'entreprise,44.77
17671,2,Martinique,ZB2, Nord,5,13,NOU KA FE YONN,LDVG,Non,12,M,HIEU,Michel Luc,HIEU,Michel,1957-10-18,Cadre de la fonction publique,63.6
17672,2,Martinique,ZB2, Nord,5,13,NOU KA FE YONN,LDVG,Non,13,F,EMONIDES,Marie Chantal,EMONIDES,Marie,1965-01-14,Profession libérale,56.36
17673,2,Martinique,ZB2, Nord,5,13,NOU KA FE YONN,LDVG,Non,14,M,BIRON,Henri André,BIRON,Henri,1954-11-29,Ancien cadre,66.48
17674,2,Martinique,ZB2, Nord,5,13,NOU KA FE YONN,LDVG,Non,15,F,ZAMY,Marie-Ange Julienne,ZAMY,Marie-Ange,1957-05-08,Cadre administratif et commercial d'entreprise,64.04
17675,2,Martinique,ZB2, Nord,5,13,NOU KA FE YONN,LDVG,Non,16,M,GASPALDY,José,GASPALDY,José,1967-10-04,Cadre administratif et commercial d'entreprise,53.64
17676,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,1,M,ROBIN,Daniel,ROBIN,Daniel,1961-11-12,Chef d'entreprise de 10 salariés ou plus,59.53
17677,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,2,F,JEAN-LOUIS,Rosette Germaine,JEAN-LOUIS,Rosette,1955-02-05,Ancien employé,66.3
17678,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,3,M,VIOLAIN,Christophe,VIOLAIN,Christophe,1971-04-13,Cadre administratif et commercial d'entreprise,50.11
17679,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,4,F,FIMBOU,Camélia,GALLONDE,Camélia,1986-07-23,"Elève, étudiant",34.84
17680,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,5,M,PEMBELE,Ralph Christian,PEMBELE,Ralph,1973-11-13,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),47.53
17681,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,6,F,LAURENDON,Sabine,LAURENDON,Sabine,1978-05-04,Cadre de la fonction publique,43.06
17682,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,7,M,VOTIER,Ronald,VOTIER,Ronald,1990-05-25,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),31.0
17683,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,8,F,COLMAN,Corinne,COLMAN,Corinne,1969-03-15,Commerçant et assimilé,52.19
17684,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,9,M,NEROR,Wilfrid,NEROR,Wilfrid,1992-11-01,Profession intermédiaire administrative et commerciale des entreprises,28.56
17685,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,10,F,ABATUCI,Livia,ABATUCI,Livia,1972-10-16,Chef d'entreprise de 10 salariés ou plus,48.6
17686,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,11,M,MANUEL,Kenny,MANUEL,Kenny,1996-08-13,"Elève, étudiant",24.78
17687,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,12,F,DIEUZEDE-COPHIRE,Dina,DIEUZEDE-COPHIRE,Dina,1971-03-03,Artisan,50.23
17688,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,13,M,MARIE-MAGDELAINE,Jude,MARIE-MAGDELAINE,Jude,1983-08-08,Artisan,37.79
17689,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,14,F,ALHIM,Dorothée Chantal,ALHIM,Dorothée,1966-01-27,Profession intermédiaire administrative de la fonction publique,55.32
17690,2,Martinique,ZB3, Fort-de-France,5,13,NOU KA FE YONN,LDVG,Non,15,M,CONSTANTIN,Paul,CONSTANTIN,Paul,1961-04-24,Cadre administratif et commercial d'entreprise,60.08
17691,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,1,M,LOURI,Lucien,LOURI,Lucien,1958-04-29,Ancien employé,63.07
17692,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,2,F,GOLVET,Marie-Jeannisse,GOLVET,Marie-Jeannisse,1991-02-19,Technicien,30.26
17693,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,3,M,DACHIR,Christian,DACHIR,Christian,1953-09-29,Agriculteur sur moyenne exploitation,67.65
17694,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,4,F,LABONNE,Marietta,LABONNE,Marietta,1980-08-14,Profession intermédiaire de la santé et du travail social,40.77
17695,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,5,M,BELLAY,Patrick Tiburce,BELLAY,Patrick,1964-04-14,Employé de commerce,57.11
17696,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,6,F,BABO,Bertina Hyppolite,BABO,Bertina,1960-08-13,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),60.78
17697,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,7,M,CABIT,Jean-Michel,CABIT,Jean-Michel,1972-08-03,Cadre de la fonction publique,48.8
17698,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,8,F,BIZET,Sandrine Inès,BIZET,Sandrine,1986-06-15,Artisan,34.94
17699,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,9,M,ZADICK,Anicet,ZADICK,Anicet,1990-06-28,Ingénieur et cadre technique d'entreprise,30.9
17700,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,10,F,LECHEVALIER,Sylvie,LECHEVALIER,Sylvie,1967-02-10,Personnel des services directs aux particuliers,54.28
17701,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,11,M,LAMON,Julien André,LAMON,Julien,1991-08-01,Profession libérale,29.81
17702,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,12,F,HILDERAL,Carine,HILDERAL,Carine,1973-01-04,"Contremaître, agent de maîtrise",48.38
17703,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,13,M,GINOT,Jean-Daniel,GINOT,Jean-Daniel,1989-09-11,Artisan,31.7
17704,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,14,F,DUVAL,Marie-Ange,DUVAL,Marie-Ange,1972-11-11,"Ouvrier qualifié de la manutention, du magasinage et du transport",48.53
17705,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,15,M,CIDOLIT,Nathaniel Brayane,CIDOLIT,Nathaniel,1990-02-15,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),31.27
17706,2,Martinique,ZB4, Sud,5,13,NOU KA FE YONN,LDVG,Non,16,F,MUDARD,Marie Céline,MUDARD,Marie,1976-06-07,Profession libérale,44.96
17707,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,1,M,LONDY,Pierre,LONDY,Pierre-Clément,1971-11-23,Commerçant et assimilé,49.5
17708,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,2,F,MORMIN,Gladys,MORMIN,Gladys,1988-12-22,Commerçant et assimilé,32.42
17709,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,3,M,NELIEN,Henri,NELIEN,Henri François,1961-12-28,Artisan,59.4
17710,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,4,F,BELLEGARDE,Arienne,BELLEGARDE,Arienne Antoinette,1967-10-27,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),53.57
17711,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,5,M,YANG-TING,Gaby,YANG-TING,Gaby Alain,1961-07-16,Profession intermédiaire administrative de la fonction publique,59.85
17712,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,6,F,RAVIER,Myriam,RAVIER,Myriam Alexia,1976-02-17,Profession intermédiaire administrative et commerciale des entreprises,45.26
17713,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,7,M,GRAND,Guy-André,GRAND,Guy-André,1971-04-08,Employé de commerce,50.13
17714,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,8,F,POTIRON-MARTIAL,Eveline,POTIRON,Eveline Catherine,1956-11-25,"Ancien artisan, commerçant, chef d'entreprise",64.49
17715,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,9,M,VENTADOUR,Kenny,VENTADOUR,Kenny Rodolphe,1987-11-26,Cadre administratif et commercial d'entreprise,33.49
17716,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,10,F,VILLENEUVE ÉPOUSE GORON,Sophie,VILLENEUVE,Sophie,1965-09-20,Employé de commerce,55.67
17717,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,11,M,LEPEL,Alex,LEPEL,Alex Dominique,1965-10-14,Profession intermédiaire de la santé et du travail social,55.61
17718,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,12,F,JOUVAN,Monique,JOUVAN,Monique Julienne,1970-03-08,Profession intermédiaire administrative de la fonction publique,51.21
17719,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,13,M,HIPPIAS,Thierry,HIPPIAS,Thierry Manuel,1979-04-20,Commerçant et assimilé,42.09
17720,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,14,F,AMAR,Katia,AMAR,Katia Marie-Mickaël,1983-10-15,Profession intermédiaire de la santé et du travail social,37.61
17721,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,15,M,VICTORIN,Joël,VICTORIN,Joël Maxime,1973-04-15,Ouvrier agricole,48.11
17722,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,16,F,BRAVO,Murielle,BRAVO,Murielle Sylvie,1964-02-24,Commerçant et assimilé,57.25
17723,2,Martinique,ZB1, Centre,6,2,MATINIK DOUBOUT !,LUDI,Non,17,M,MAZARIN,Rose,MAZARIN,Emmanuel-Rose,1948-03-26,Ancien cadre,73.16
17724,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,1,F,RODAP,Astrid,RODAP,Astrid Valérie,1970-07-22,Profession libérale,50.84
17725,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,2,M,OLIERE,Marcel Léopold,OLIERE,Léopold Marcel,1960-10-16,Profession libérale,60.6
17726,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,3,F,TELUSSON,Line-Rose,LABRIDY,Line-Rose Odette,1973-04-21,Profession intermédiaire de la santé et du travail social,48.09
17727,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,4,M,RANGUIN,Fabrice,RANGUIN,Fabrice Aimé,1978-02-20,Commerçant et assimilé,43.26
17728,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,5,F,DEGREEF-CARASCO,Chantal,CARASCO,Chantal,1959-10-19,Commerçant et assimilé,61.6
17729,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,6,M,GRANGENOIS,Roger,GRANGENOIS,Roger Pascal,1951-11-20,"Professeur des écoles, instituteur et assimilé",69.51
17730,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,7,F,NOMER,Marie Nadine,NOMER,Marie Nadine,1983-03-03,Profession intermédiaire de la santé et du travail social,38.23
17731,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,8,M,MARTIAL,Alexandre Emmanuel,MARTIAL,Alexandre Georges,1955-03-18,Ancien cadre,66.18
17732,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,9,F,GODARD,Joëlle,GODARD,Joëlle Dominique,1959-04-08,Profession intermédiaire de la santé et du travail social,62.13
17733,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,10,M,LARO,Ellias,LARO,Ellias Samuel,1982-12-30,Profession intermédiaire administrative et commerciale des entreprises,38.4
17734,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,11,F,MONTOUT,Miguèle,MONTOUT,Miguèle Marguerite,1961-07-20,Profession intermédiaire administrative et commerciale des entreprises,59.84
17735,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,12,M,JOLY,Joël,JOLY,Victor Joël,1959-12-23,Artisan,61.42
17736,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,13,F,JEAN-BAPTISTE,Netty,JEAN-BAPTISTE,Netty Antoinette,1967-01-23,Profession intermédiaire administrative de la fonction publique,54.33
17737,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,14,M,VERNON,Franceman,VERNON,Franceman Antoine,1957-01-17,Profession intermédiaire administrative et commerciale des entreprises,64.35
17738,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,15,F,GRANGENOIS,Marcelle,GRANGENOIS,Marcelle Michèle,1947-11-23,Ancienne profession intermédiaire,73.5
17739,2,Martinique,ZB2, Nord,6,2,MATINIK DOUBOUT !,LUDI,Non,16,M,ROSE-ANTOINETTE,Roberto,ROSE-ANTOINETTE,Roberto Louis,1965-03-15,Artisan,56.19
17740,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,1,M,ALINE,Philippe,ALINE,Philippe Christophe,1964-07-25,Profession intermédiaire de la santé et du travail social,56.83
17741,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,2,F,LECHALLIER,Lyne,LECHALLIER,Marguerite-Marie Lyne,1954-01-12,Cadre de la fonction publique,67.36
17742,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,3,M,EUGENIA,Stéphan,EUGENIA,Stéphan Lambert,1978-05-28,Profession intermédiaire administrative et commerciale des entreprises,42.99
17743,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,4,F,ESTRIPEAUT,Betty,ESTRIPEAUT,Berthe Solange,1957-08-11,Profession intermédiaire administrative et commerciale des entreprises,63.78
17744,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,5,M,LEMONY,Raymond,LEMONY,Raymond Léon,1942-05-09,Ancien cadre,79.04
17745,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,6,F,MARGUERITE,Marie-Gabrielle,MARGUERITE,Alexis Marie Gabrielle,1948-07-17,Ancien cadre,72.85
17746,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,7,M,OPTALY,Jérémie,OPTALY,Jérémie Alexandre,1991-01-20,Technicien,30.34
17747,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,8,F,PERASTE,Line,PERASTE,Line Wilfrid,1963-12-10,Commerçant et assimilé,57.45
17748,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,9,M,ALPHONSINE,Christian,ALPHONSINE,Antoine,1952-01-17,Ancien employé,69.35
17749,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,10,F,PIVETAL,Ghislaine,PIVETAL,Ghislaine Dominique,1972-04-27,Profession intermédiaire de la santé et du travail social,49.07
17750,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,11,M,BAZILE,Ange,BAZILE,Ange Alain,1957-05-31,Profession intermédiaire de la santé et du travail social,63.98
17751,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,12,F,OZEE EPOUSE LAMPLA,Doryane,OZEE,Doryane Diane,1981-06-05,Cadre administratif et commercial d'entreprise,39.97
17752,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,13,M,ZIZI,Alex,ZIZI,Alex Mathias,1961-02-24,Commerçant et assimilé,60.24
17753,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,14,F,NAROU,Elisa,NAROU,Elisa Eugène,1957-11-07,Commerçant et assimilé,63.54
17754,2,Martinique,ZB3, Fort-de-France,6,2,MATINIK DOUBOUT !,LUDI,Non,15,M,BERNARD,Alex,BERNARD,Alex Félicité,1948-10-07,"Profession de l'information, des arts et des spectacles",72.63
17755,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Oui,1,M,PETIT,Philippe,PETIT,Philippe,1957-05-16,"Ancien artisan, commerçant, chef d'entreprise",64.02
17756,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,2,F,MOLE,Isabelle,COQUARD,Isabelle Paule,1961-04-29,Artisan,60.07
17757,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,3,M,CYTHERE,Daniel,CYTHERE,Daniel,1971-05-06,Agriculteur sur moyenne exploitation,50.05
17758,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,4,F,SAINTE-ROSE,Nathalie,SAINTE-ROSE,Nathalie Raoul,1965-06-21,Profession intermédiaire administrative de la fonction publique,55.92
17759,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,5,M,SIVATTE,Philippe,SIVATTE,Philippe Ange,1962-02-10,"Professeur, profession scientifique",59.28
17760,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,6,F,PICOT,Charlem,PICOT,Charlem,1987-06-02,Profession libérale,33.98
17761,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,7,M,MALSA,Pierre,MALSA,Pierre Georges,1952-04-23,Commerçant et assimilé,69.08
17762,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,8,F,BRAFINE,Hélène,BRAFINE,Hélène Clotilde,1967-03-06,Profession intermédiaire de la santé et du travail social,54.22
17763,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,9,M,LETQUIMOUNIN,Jean Michel,LETQUIMOUNIN,Jean-Michel,1979-07-12,Artisan,41.87
17764,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,10,F,BERNADINE,Judith,BERNADINE,Judith Sylvain,1966-02-17,Profession intermédiaire de la santé et du travail social,55.26
17765,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,11,M,THELAMON,Tully,THELAMON,Tully Marie Jean,1957-01-01,Agriculteur sur petite exploitation,64.39
17766,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,12,F,PARTY,Christelle,PARTY,Christelle Virginie,1981-11-09,Profession libérale,39.54
17767,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,13,M,MARIE-SAINTE,Judes,MARIE-SAINTE,Judes Moïse,1959-11-25,Artisan,61.49
17768,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,14,F,YAZZA,Soraya,YAZZA,Soraya Myriam,1978-07-17,Profession intermédiaire de la santé et du travail social,42.85
17769,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,15,M,BAUDIN,Jean,BAUDIN,Jean-Germain,1944-05-28,Profession libérale,76.99
17770,2,Martinique,ZB4, Sud,6,2,MATINIK DOUBOUT !,LUDI,Non,16,F,TANASI EPOUSE PETIT,Patricia,TANASI,Patricia Lucile,1965-10-31,Cadre administratif et commercial d'entreprise,55.56
17771,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,1,F,JEANVILLE EPSE LINORD,Joel Christine,JEANVILLE,Joel,1949-07-24,Ancienne profession intermédiaire,71.83
17772,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,2,M,JOSEPH,Jerome,JOSEPH,Jerome,1980-03-17,Commerçant et assimilé,41.19
17773,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,3,F,MILLON-BERTILLE,Vanina Julie,MILLON,Vanina,1975-07-04,Personne diverse sans activité professionnelle de moins de 60 ans (sauf retraité),45.89
17774,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,4,M,CAPGRAS,Nikita,CAPGRAS,Gontran,1962-03-28,Employé civil et agent de service de la fonction publique,59.16
17775,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,5,F,REJON,Josiane Brigitte,REJON,Josiane,1954-08-10,Ancien cadre,66.79
17776,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,6,M,MANSUELA,Gregory Daniel,MANSUELA,Gregory,1978-02-14,Technicien,43.27
17777,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,7,F,REGIS,Sarah Emmanuelle,REGIS,Sarah,1983-10-20,Profession libérale,37.59
17778,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,8,M,POTIRON,Mathias,POTIRON,Mathias,1957-02-24,Commerçant et assimilé,64.24
17779,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,9,F,ZOBDA,Nadine,ZOBDA,Nadine,1960-06-21,Agriculteur sur petite exploitation,60.92
17780,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,10,M,BARCLAIS,Romain Yves-André,BARCLAIS,Romain,1959-02-28,Profession libérale,62.23
17781,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,11,F,MARTHE-ROSE,Catherine Olivier,MARTHE-ROSE,Catherine,1968-05-27,Cadre administratif et commercial d'entreprise,52.99
17782,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,12,M,LORTO,Marie-Michel Daniel,LORTO,Marie,1953-09-21,"Professeur, profession scientifique",67.67
17783,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,13,F,LONETE,Quelly Natacha,LONETE,Quelly,1983-02-11,Employé civil et agent de service de la fonction publique,38.28
17784,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,14,M,CASTOR,Christophe Eddy,CASTOR,Christophe,1976-07-02,Personnel des services directs aux particuliers,44.89
17785,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,15,F,CABRISSEAU,Sandra Marie,CABRISSEAU,Sandra,1971-03-30,Profession intermédiaire de la santé et du travail social,50.15
17786,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,16,M,LETCHIMY,Julien,LETCHIMY,Emmanuel,1949-03-26,Ancienne profession intermédiaire,72.16
17787,2,Martinique,ZB1, Centre,7,10,DECLIC,LDVC,Non,17,F,JOSEPH,Joannifer Chantal,JOSEPH,Joannifer,1966-11-12,"Elève, étudiant",54.53
17788,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,1,F,HARDY-DESSOURCES,Marie Clotilde,HARDY-DESSOURCES,Marie,1956-07-04,Cadre de la fonction publique,64.89
17789,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,2,M,CHOMET,Daniel,CHOMET,Daniel,1968-12-24,"Professeur, profession scientifique",52.41
17790,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,3,F,RETORY,Audrey,LAURENT,Audrey,1973-10-14,Agriculteur sur petite exploitation,47.61
17791,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,4,M,CAUVER,Jean-Frantz,CAUVER,Jean-Frantz,1953-08-11,Ancien cadre,67.78
17792,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,5,F,SAINT-HONORE,Nicole,SAINT-HONORE,Nicole,1964-01-28,Commerçant et assimilé,57.32
17793,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,6,M,ROMANA,Henri,ROMANA,Henri,1953-10-31,Ancien employé,67.56
17794,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,7,F,JEAN,Marie-George,JEAN,Marie-George,1963-09-25,Cadre administratif et commercial d'entreprise,57.66
17795,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,8,M,MALIDOR,Jean-Joseph,MALIDOR,Jean-Joseph,1956-06-03,Cadre de la fonction publique,64.97
17796,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,9,F,CESTO,Eliane,CESTO,Eliane,1953-07-31,Ancien employé,67.81
17797,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,10,M,NOLEO,Eric Felix,NOLEO,Eric,1958-11-06,Personnel des services directs aux particuliers,62.55
17798,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,11,F,PHAROSE,Lucia,PHAROSE,Lucia,1967-02-27,Cadre de la fonction publique,54.24
17799,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,12,M,HARPON,Georges Joel,HARPON,Georges,1968-07-14,Artisan,52.86
17800,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,13,F,JESBAC,Line,JESBAC,Line,1971-04-18,Employé administratif d'entreprise,50.1
17801,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,14,M,THALMENSY,Hilaire,THALMENSY,Hilaire,1956-05-05,Cadre de la fonction publique,65.05
17802,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,15,F,CHABAL,Coralie,CHABAL,Coralie,2000-02-15,"Elève, étudiant",21.27
17803,2,Martinique,ZB2, Nord,7,10,DECLIC,LDVC,Non,16,M,LOUISIN,Willy David,LOUISIN,Willy,1970-04-18,Cadre administratif et commercial d'entreprise,51.1
17804,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Oui,1,M,JOCK,Philippe,JOCK,Philippe,1961-02-24,Profession libérale,60.24
17805,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,2,F,HUNEL-OZIER LAFONTAINE,Laurence,OZIER LAFONTAINE,Laurence,1968-08-15,Profession libérale,52.77
17806,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,3,M,PALCY,Vincent,PALCY,Louis -Marie,1952-01-22,Ancien cadre,69.34
17807,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,4,F,EDON-ROMANA,Nicole,EDON,Lucie,1964-06-07,Profession intermédiaire administrative de la fonction publique,56.96
17808,2,Martinique,ZB3, Fort-de-France,7,10,DECLIC,LDVC,Non,5,M,DOUBEL,Jean-Pierre,DOUBEL,Jean-Pierre,1961-06-03,Employé de commerce,59.97
